202203;61604000;POLLA CHILENA DE BENEFICENCIA S.A.;I;CLP;Patrimonio atribuible a los propietarios de la controladora;11456390000;TAX CI;ESF C/NC
202203;61604000;POLLA CHILENA DE BENEFICENCIA S.A.;I;CLP;Patrimonio total;11456390000;TAX CI;ESF C/NC
202203;61604000;POLLA CHILENA DE BENEFICENCIA S.A.;I;CLP;Total de patrimonio y pasivos;29720797000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Efectivo y equivalentes al efectivo;30191049000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros activos no financieros corrientes;1635582000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Deudores comerciales y otras cuentas por cobrar corrientes;65573446000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Inventarios corrientes;3863702000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Activos por impuestos corrientes, corrientes;20952000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;101284731000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Activos corrientes totales;101284731000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros activos financieros no corrientes;46024770000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros activos no financieros no corrientes;3555760000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Cuentas por cobrar no corrientes;4247878000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Activos intangibles distintos de la plusvalía;210191849000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Propiedades, planta y equipo;804898949000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Activos por derecho de uso;1156967000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de activos no corrientes;1070076173000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de activos;1171360904000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros pasivos financieros corrientes;25058176000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Pasivos por arrendamientos corrientes;1017321000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Cuentas por pagar comerciales y otras cuentas por pagar;43751974000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Cuentas por pagar a entidades relacionadas, corrientes;6996971000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otras provisiones a corto plazo;117913000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Provisiones corrientes por beneficios a los empleados;2536421000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros pasivos no financieros corrientes;6502816000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta;85981592000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Pasivos corrientes totales;85981592000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otros pasivos financieros no corrientes;543573277000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Pasivos por arrendamientos no corrientes;167069000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otras provisiones a largo plazo;10780650000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Pasivo por impuestos diferidos;24931492000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Provisiones no corrientes por beneficios a los empleados;862136000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de pasivos no corrientes;580314624000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de pasivos;666296216000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Capital emitido y pagado;406912576000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Ganancias (pérdidas) acumuladas;125306267000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Prima de emisión;873637000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Otras reservas;-28027966000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Patrimonio atribuible a los propietarios de la controladora;505064514000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Participaciones no controladoras;174000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Patrimonio total;505064688000;TAX CI;ESF C/NC
202203;76000739;ESVAL S.A.;C;CLP;Total de patrimonio y pasivos;1171360904000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Efectivo y equivalentes al efectivo;22824541000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros activos no financieros corrientes;63405000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Deudores comerciales y otras cuentas por cobrar corrientes;17261984000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, corrientes;23762047000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Inventarios corrientes;3233132000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Activos por impuestos corrientes, corrientes;13043112000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;80188221000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Activos corrientes totales;80188221000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros activos financieros no corrientes;1338616000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros activos no financieros no corrientes;40370000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, no corrientes;67739127000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Inversiones contabilizadas utilizando el método de la participación;43636134000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Activos intangibles distintos de la plusvalía;790357000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Plusvalía;1337906000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Propiedades, planta y equipo;2933796000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Propiedad de inversión;1482274000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Activos por derecho de uso;1162735000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Activos por impuestos diferidos;1675866000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de activos no corrientes;122137181000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de activos;202325402000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros pasivos financieros corrientes;20817058000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Cuentas por pagar comerciales y otras cuentas por pagar;31663959000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Cuentas por pagar a entidades relacionadas, corrientes;16582256000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otras provisiones a corto plazo;2485459000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Provisiones corrientes por beneficios a los empleados;842142000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros pasivos no financieros corrientes;8902376000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta;81293250000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Pasivos corrientes totales;81293250000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otros pasivos financieros no corrientes;55754740000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de pasivos no corrientes;55754740000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de pasivos;137047990000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Capital emitido y pagado;38140461000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Ganancias (pérdidas) acumuladas;26836682000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Otras reservas;300250000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Patrimonio atribuible a los propietarios de la controladora;65277393000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Participaciones no controladoras;19000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Patrimonio total;65277412000;TAX CI;ESF C/NC
202203;76016541;INGEVEC S.A.;C;CLP;Total de patrimonio y pasivos;202325402000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Efectivo y equivalentes al efectivo;5155336000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Otros activos no financieros corrientes;24119000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Deudores comerciales y otras cuentas por cobrar corrientes;1872336000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Cuentas por cobrar a entidades relacionadas, corrientes;138141000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Activos por impuestos corrientes, corrientes;228627000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;7418559000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Activos corrientes totales;7418559000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Propiedades, planta y equipo;526006000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Activos por derecho de uso;305733000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de activos no corrientes;831739000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de activos;8250298000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Cuentas por pagar comerciales y otras cuentas por pagar;113921000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Cuentas por pagar a entidades relacionadas, corrientes;903089000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Otras provisiones a corto plazo;451727000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Pasivos por impuestos corrientes, corrientes;258412000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Provisiones corrientes por beneficios a los empleados;459911000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta;2187060000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Pasivos corrientes totales;2187060000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Pasivos por arrendamientos no corrientes;326956000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de pasivos no corrientes;326956000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de pasivos;2514016000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Capital emitido y pagado;9543965000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Ganancias (pérdidas) acumuladas;-3760269000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Otras reservas;-47414000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Patrimonio atribuible a los propietarios de la controladora;5736282000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Patrimonio total;5736282000;TAX CI;ESF C/NC
202203;76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;I;CLP;Total de patrimonio y pasivos;8250298000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Efectivo y equivalentes al efectivo;25435481000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros activos financieros corrientes;552954000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros activos no financieros corrientes;25350566000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Deudores comerciales y otras cuentas por cobrar corrientes;14251628000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, corrientes;5661413000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Inventarios corrientes;171162647000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Activos por impuestos corrientes, corrientes;6008730000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;248423419000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Activos corrientes totales;248423419000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros activos no financieros no corrientes;3741984000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por cobrar no corrientes;183947000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, no corrientes;5890414000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Inventarios, no corrientes;327392507000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Inversiones contabilizadas utilizando el método de la participación;27505219000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Activos intangibles distintos de la plusvalía;527027000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Plusvalía;279686000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Propiedades, planta y equipo;489907000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Activos por derecho de uso;3516944000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Activos por impuestos diferidos;26163473000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de activos no corrientes;395691108000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de activos;644114527000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros pasivos financieros corrientes;154172569000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Pasivos por arrendamientos corrientes;357215000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por pagar comerciales y otras cuentas por pagar;20034480000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por pagar a entidades relacionadas, corrientes;215523000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otras provisiones a corto plazo;10365279000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Pasivos por impuestos corrientes, corrientes;3777815000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros pasivos no financieros corrientes;20912624000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta;209835505000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Pasivos corrientes totales;209835505000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros pasivos financieros no corrientes;176967429000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Pasivos por arrendamientos no corrientes;3380489000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Cuentas por pagar a entidades relacionadas, no corrientes;22070691000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otras provisiones a largo plazo;1268083000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otros pasivos no financieros no corrientes;19654591000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de pasivos no corrientes;223341283000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de pasivos;433176788000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Capital emitido y pagado;52492611000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Ganancias (pérdidas) acumuladas;138940959000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Prima de emisión;11160579000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Otras reservas;473744000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Patrimonio atribuible a los propietarios de la controladora;203067893000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Participaciones no controladoras;7869846000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Patrimonio total;210937739000;TAX CI;ESF C/NC
202203;76488180;PAZ CORP S.A.;C;CLP;Total de patrimonio y pasivos;644114527000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Efectivo y equivalentes al efectivo;621777000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;621777000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Activos corrientes totales;621777000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Total de activos;621777000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Cuentas por pagar comerciales y otras cuentas por pagar;2056000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Cuentas por pagar a entidades relacionadas, corrientes;1734000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta;3790000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Pasivos corrientes totales;3790000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Total de pasivos;3790000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Capital emitido y pagado;648050000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Ganancias (pérdidas) acumuladas;-45319000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Otras reservas;15256000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Patrimonio atribuible a los propietarios de la controladora;617987000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Patrimonio total;617987000;TAX CI;ESF C/NC
202203;76527570;SOCIEDAD ADMINISTRADORA DEL FONDO PARA LA BONIFICACION POR RETIRO CAJALOSANDES S.A.;I;CLP;Total de patrimonio y pasivos;621777000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Efectivo y equivalentes al efectivo;30824840000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Otros activos no financieros corrientes;1561745000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Deudores comerciales y otras cuentas por cobrar corrientes;48414593000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, corrientes;1880856000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Inventarios corrientes;2179231000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Activos por impuestos corrientes, corrientes;3852806000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios;88714071000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Activos corrientes totales;88714071000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Otros activos no financieros no corrientes;2373161000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Cuentas por cobrar no corrientes;4002875000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Cuentas por cobrar a entidades relacionadas, no corrientes;21280971000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Activos intangibles distintos de la plusvalía;23356221000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Propiedades, planta y equipo;809812836000;TAX CI;ESF C/NC
202203;76833300;ESSBIO S.A.;C;CLP;Activos por derecho de uso;635295000;TAX CI;ESF C/NC
